time,src,dst,proto,sport,dport,len
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:13,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:13,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:13,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:14,192.168.0.42,13.107.137.11,TCP,59062,443,1494
2026-04-25 17:04:14,192.168.0.42,13.107.137.11,TCP,59062,443,865
2026-04-25 17:04:14,13.107.137.11,192.168.0.42,TCP,443,59062,56
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,383
2026-04-25 17:04:14,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:14,192.168.0.42,13.69.239.78,TCP,59538,443,54
2026-04-25 17:04:14,192.168.0.42,13.107.137.11,TCP,59061,443,54
2026-04-25 17:04:14,192.168.0.42,192.168.0.36,TCP,59056,52140,54
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,192.168.0.42,213.104.24.96,TCP,64150,443,54
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,213.104.24.96,192.168.0.42,TCP,443,64150,1514
2026-04-25 17:04:14,192.168.0.42,213.104.24.96,TCP,64150,443,54
